,Like count,Retweet count,Source,User location,date,tweet,tweet_id
9,24.0,9.0,Twitter for iPad,"Long Island, NY",2019-11-01 17:40:42,Tesla Model 3 first drive from a Nissan Leaf owner 🍁⚡️ “It’s amazing!” https://t.co/1bQkvIoW5H $TSLA #Tesla #EV https://t.co/TvnrPpYa5t,1.1903227864363008e+18
10,0.0,0.0,Twitter Web App,Massachusetts & USA,2019-11-01 17:16:07,"@Tesla Enter to win a #Tesla of your own today, before it's too late: https://t.co/qatJ2Mq2SF",1.1903166021951078e+18
11,0.0,0.0,Twitter Web App,"Naples, Fl",2019-11-01 17:21:13,"In our recent blog post, we discuss Tesla's Red-Flag CFO change and the historical probability that Tesla will have a material weakness, restatement, or class action suit. https://t.co/6SMWyGs1LU #Tesla #TSLA #DueDiligence",1.1903178856730952e+18
12,5.0,2.0,Twitter Web Client,France,2019-11-01 17:02:14,#Tesla augmente la vitesse de pointe de la Model S pour battre la #Porsche Taycan 🌐 @pressecitron https://t.co/1e4cwoPrQQ,1.1903131074296955e+18
13,16.0,3.0,Twitter Web App,,2019-11-01 16:59:34,"🚨 Price change: Full Self-Driving Capability for S, 3, X &amp; Y previously priced @ $6.000 now $7.000. #tesla #models #model3 #modelx #modely #price",1.19031243634944e+18
14,0.0,0.0,Twitter for Android,,2019-11-01 16:55:49,This is a first. Anyone have any feed back on this? #Tesla #ElonMusk https://t.co/l3kABtxyVC,1.1903114920439194e+18
15,2.0,1.0,Twitter Web Client,Brussels,2019-11-01 17:29:27,All You Need to Know about Solar-Powered Cars https://t.co/TFu9MgZLhq #solarpower #solarenergy #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel,1.1903199564932956e+18
16,0.0,0.0,BioShockbot,,2019-11-01 16:51:51,"The best dogs out there RT @evDOTnetwork: If you like #Tesla, and/or animals, especially #Bichons, and/or/ @YungGravy, then you probably still won’t like thi… https://t.co/Jxsi6OdJNn",1.190310492838998e+18
17,22.0,3.0,Twitter Web App,,2019-11-01 17:02:15,🚨 Price change: Tesla Model 3 Long Range Dual Motor All-Wheel Drive previous starting price @ $47.990 now $48.490. #tesla #model3 #price,1.1903131115024425e+18
18,0.0,0.0,Twitter Web App,,2019-11-01 16:59:23,"Hey @elonmusk - Driving with parents, Model S autopilot engaged on highway, vehicle in front slows to a stop, autopilot HARD BREAKS nearly causing my car to get rear ended!! Had to manually take over autopilot and accelerate! Can you pls fix?? #tesla",1.1903123915669094e+18
19,0.0,0.0,Twitter Web App,Massachusetts & USA,2019-11-01 17:15:53,"@hsumacher @Tesla @elonmusk Enter to win a #Tesla of your own today, before it's too late: https://t.co/qatJ2Mq2SF",1.190316543063855e+18
20,2.0,0.0,Twitter Web App,"Montréal, Québec",2019-11-01 17:43:57,"#ClimateCrisis Is Messing with the Jet Stream. That Means More Extreme Weather. https://t.co/i5WJQjMD97 Strong winds leaving 900,000 users without electricity in the province of #Quebec #Canada Time to buy #Tesla power wall with #solar to not rely on power transmission lines? https://t.co/w04YWuFLPs",1.190323605818794e+18
21,0.0,0.0,Artur'In,Paris,2019-11-01 17:26:22,"#Tesla Model S Plaid de retour sur le Nürburgring ! Le but ? Toujours un record, toujours battre la Taycan ! 🔋 https://t.co/uMCKf0OQoh https://t.co/RW3mlMlDQ3",1.190319181465559e+18
22,1.0,0.0,Twitter Web Client,Brussels,2019-11-01 17:12:30,The Most Popular Electric Car In Europe  - Tesla sold 17490 model 3 cars in the EU last month | https://t.co/CQAuTZ4u2V https://t.co/YhByRAnuFJ #oilprice #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault  #Fiat #Volvo #Opel,1.1903156903324754e+18
23,0.0,0.0,Twitter Web App,Massachusetts & USA,2019-11-01 17:14:52,"@flcnhvy @Tesla @elonmusk Enter to win a #Tesla of your own today, before it's too late: https://t.co/qatJ2Mq2SF",1.1903162874336256e+18
24,0.0,0.0,Twitter Web App,,2019-11-01 17:33:00,"@elonmusk UI tweaks?
1. Option to input in a # for charge limit (ie: 58%) on mobile app / in the car in addition to the sliding scale?
2. Option to select max amps on mobile app while AC charging similar to what is already in the car?
@TeslaMotorsClub @Teslarati @Tesla #Tesla",1.1903208520233656e+18
25,1.0,1.0,Twitter Web Client,Brussels,2019-11-01 17:28:37,"Tesla Solar Roof glass wins against pumpkin, but questions about longevity remain https://t.co/inCoQELgw5 via @FredericLambert #solarpower #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel",1.190319747138818e+18
26,0.0,0.0,Twitter Web Client,Brussels,2019-11-01 17:20:10,"Eight years on, Tesla Model S continues to break electric car convention https://t.co/sQYMUhg6Ao via @wallpapermag #ElonMusk #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel",1.1903176194648842e+18
27,2.0,0.0,Twitter Web App,,2019-11-01 16:59:15,"#tesla friends, if a sentry mode event triggers but you dont have a usb drive in, is there any way to retrieve the footage? if you put a USB drive in will all events stored on the vehicle move over to the drive or just new events after drive installed",1.1903123569974026e+18
28,0.0,0.0,Twitter Web App,The Bay,2019-11-01 17:40:54,oOooOO look at the goodies in the newest update!  5% power increase everyone is talking about and more! #tesla #teslamodel3 #model3 https://t.co/KKuuqWsNQ3,1.19032283708237e+18
29,15.0,3.0,Twitter Web App,,2019-11-01 17:04:31,"🚨 Price change: Model 3 Performance Dual Motor All-Wheel Drive previous starting price @ $56,490 now $56,990. #tesla #model3 #price",1.190313680774275e+18
30,0.0,0.0,Twitter Web App,Massachusetts & USA,2019-11-01 17:15:17,"@28delayslater Enter to win a #Tesla of your own today, before it's too late: https://t.co/qatJ2Mq2SF",1.1903163934320476e+18
31,1.0,0.0,Artur'In,,2019-11-01 17:07:37,👉Le mode Smart Summon permet à un conducteur de piloter sa #Tesla à distance sur une courte distance !  https://t.co/joiaz0Rm9b https://t.co/ND4XyaySzU,1.1903144637375857e+18
32,0.0,0.0,Twitter Web App,ቄራ,2019-11-01 17:04:01,"I just missed a #bitcoin 
Not lucky i guess #tesla https://t.co/PAjXQeLJAZ",1.190313557918933e+18
33,1.0,0.0,Twitter Web App,Massachusetts & USA,2019-11-01 17:16:24,"@Teslaconomics Enter to win a #Tesla of your own today, before it's too late: https://t.co/qatJ2Mq2SF",1.1903166717115556e+18
34,0.0,0.0,Electric Car News,,2019-11-01 17:03:46,Electric solar car packs #Tesla-beating range with the energy of a kettle https://t.co/XHF4Zsjr0y,1.1903134925591552e+18
35,1.0,1.0,Twitter Web App,The Rainforest,2019-11-01 17:32:56,ALL pipelines LEAK #CleanEnergyNOW #GreenJobs #Solar #tarsands #KeystoneXL  #KeystonePipeline #SolarEnergy #WindEnergy #Tesla #ElonMusk https://t.co/haGiAdP2vY,1.190320835673772e+18
36,5.0,1.0,Twitter for iPhone,,2019-11-01 17:02:36,The Tesla Model 3 is the first approved electric New York City Cab. #tesla #ElonMusk #teslamodel3 #car #electriccar #tech #technology #autonomouscars #ai https://t.co/sFWYbnv9Ey,1.190313201566716e+18
37,99.0,17.0,Twitter for Android,,2019-11-01 17:06:29,"With all the power outages in California we put our #tesla solar &amp; powerwalls to the ultimate test. 200+ hours off the grid. Here's a video of the experience along with some things we'd like to see added to the app! @elonmusk @tesla 

https://t.co/AfAqIDajjp",1.1903141783947837e+18
38,1.0,0.0,Instagram,Singapore,2019-11-01 17:12:43,"Rocketing 🚀 in the wet. Trackday.

#LightFury #Tesla #TeslaPerformance #XtoPista #TrackMode #SV104 @ Circuits LFG https://t.co/62qZAz6svc",1.1903157475887555e+18
39,0.0,0.0,Twitter for Android,,2019-11-01 17:24:50,@elonmusk in dubai with #tesla modelx https://t.co/H75brhDDXL,1.1903187964074885e+18
40,0.0,0.0,Twitter Web App,"Madrid, Spain",2019-11-01 16:54:11,Service dissatisfaction on the rise: #Tesla’s hell moves from the production line to the repair shop. https://t.co/cF46dIqbku #Model3 #EVs #ElonMusk,1.1903110809769452e+18
41,0.0,0.0,Artur'In,"Aubenas, France",2019-11-01 17:31:24,"Smart Summon : cette #technologie permet à la voiture de se déplacer en autonomie totale dans les parkings, sans conducteur derrière le volant. #Tesla https://t.co/jtT8OGFqjM https://t.co/3eEUUy7bZ1",1.1903204468577853e+18
42,0.0,0.0,Twitter Web Client,Brussels,2019-11-01 17:17:17,The cheapest electric cars on sale in 2019 https://t.co/o4KycfKbRb #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel,1.190316896962388e+18
43,0.0,0.0,Twitter Web App,,2019-11-01 16:50:59,"When your electric car can help save you from an impending accident like this..it just about sells itself...
See for yourself &gt;&gt;&gt; https://t.co/3IezCs1PYB

#Tesla #AccidentAvoidance #CollisionAvoidance #ElectricCar #Sustainability  #safety #ElectricVehicles https://t.co/qpvvUhbYzV",1.1903102771805143e+18
44,2.0,0.0,Twitter Web App,"Roosendaal, The Netherlands",2019-11-01 17:26:42,Drag race: Porsche Taycan Turbo S vs Tesla Model S https://t.co/OMhhb6Nw0h #Taycan #Tesla https://t.co/68NIGNtmEq,1.1903192634642104e+18
45,0.0,0.0,Twitter for Android,"Infocity, Gandhinagar",2019-11-01 17:32:15,"Be safe on the road, drive #Tesla. Very interesting statistics! Must watch. #Nowyouknow

https://t.co/gPHQV7WTJ0",1.190320661689852e+18
46,9.0,0.0,Twitter for iPhone,"Connecticut, USA",2019-11-01 17:10:25,No more @elonmusk or @tesla_truth 😢A sad day for #Tesla followers. #FUFUD,1.1903151677473874e+18
47,0.0,0.0,Twitter Web Client,Brussels,2019-11-01 17:27:14,"Demand for electric cars has overtaken diesel and hybrid in UK, says reports https://t.co/WQ73F7PUHI via @ThisIsMoney #Brexit #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel",1.1903193986131354e+18
48,0.0,0.0,Buffer,Australia,2019-11-01 17:00:38,"Tesla is launching version three of its solar roof tile this week 
https://t.co/HSyFiw1AtS
#Tesla #solarroof https://t.co/QxBxwXzqGH",1.1903127046381158e+18
49,0.0,0.0,Twitter Web Client,Brussels,2019-11-01 17:21:04,"VW teases another future EV, Cummins considers fuel cells, e-turbos boost hybrids: Today's Car . - https://t.co/USCznYPjEW #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel",1.190317847601406e+18
,Like count,Retweet count,Source,User location,date,tweet,tweet_id
0,1.0,0.0,Twitter for Android,Miami Florida,2019-11-01 16:00:44,"@elonmusk @Tesla we have screen clean mode but can we also have a window cleaning mode? This really would make cleaning them a bit easier. Currently have to sit in car to clean windows which is fine, but with a carseat in place it gets a little tricky at times. #Tesla",1.1902976315384627e+18
1,0.0,0.0,FS Poster,,2019-11-01 16:23:03,"I contatti alieni di Tesla e Marconi #alieni #marconi #tesla
https://t.co/d6OsKmZm12",1.1903032475270062e+18
2,32.0,8.0,Twitter for iPhone,"Ontario, Canada",2019-11-01 16:26:14,"CEO of Fiat Chrysler, Mick Manley noted that #Tesla may very well provide batteries and drivetrains for future Fiat Chrysler electric cars. The comment came out Thursday during a Q&amp;A about FCA’s earnings report https://t.co/BIwreEJqw3 https://t.co/zuZ49yWTAc",1.1903040493310853e+18
3,0.0,0.0,Twitter Web App,The Bay,2019-11-01 16:29:14,"Very interesting.  Probably be a huge price to pay, but hey, I guess it beats spending tons more on R&amp;D to get something that doesn't come close to what Tesla has already #tesla #teslamodel3 #model3 #fiat #chrysler https://t.co/9KY38wx1cS",1.190304803177427e+18
4,1.0,0.0,Twitter for iPhone,,2019-11-01 16:29:21,"@WPipperger John: video editor of @BBC_TopGear 

“So John - did you make sure to edit out the part where you can totally tell that we put the #Tesla in ‘range mode’? 

John: “I’m 99% sure that I did that thing you just said”. https://t.co/HMUfpi8fcL",1.1903048338756444e+18
5,0.0,0.0,Twitter for iPhone,"Dubai,United Arab Emirates",2019-11-01 16:44:36,Oh wow ! ... #tesla https://t.co/zTn91bsGW7,1.1903086691556106e+18
6,0.0,1.0,Twitter for iPad,"Market St, Ellesmere, SY12 0AN",2019-11-01 16:16:02,"What a way to end another great week here at Princes LHS! 😄 Here we have a Tesla Powerwall 2 c/w Backup Gateway installation! Great work from our engineers Josh &amp; James! 

#tesla #teslapowerwall2 @Tesla @elonmusk #elonmusk #teslamotors #backupgateway #teslabackupgateway #battery https://t.co/dGJAjKa3Mc",1.190301479984386e+18
7,31.0,8.0,Twitter for iPhone,Global.,2019-11-01 16:31:52,#Tesla Global VP surprises with Gigafactory 3’s initial Model 3 production target | TESLARATI https://t.co/0aSZwy0JUV,1.190305466506793e+18
8,28.0,6.0,Twitter for Android,,2019-11-01 16:01:39,"Just collected a bunch of shiny new #opensource #tesla logic boards for chargers and drive units. Will be on their way to customers in a few days.
#teslaswap #teslamotorsclub #evconversion #electriccar #stm32 #arduino #model3 https://t.co/jEtb8UNIto",1.190297862053253e+18
9,0.0,0.0,Twitter Web App,The Bay,2019-11-01 16:20:52,"Ouch ""Top"" Gear #tesla #teslamodels #models https://t.co/B0dYNJ9WyM",1.1903026955229143e+18
10,6.0,1.0,Twitter for Android,Quackistan,2019-11-01 15:54:27,"We have now released mini Teslas for the children of Quackistan! #Tesla

Tesla not responsible if the death of a child being run over in the street https://t.co/EBgDi4wtHs",1.1902960494259077e+18
11,1.0,0.0,Twitter for iPhone,"Miami, FL",2019-11-01 16:49:41,#Tesla #ludicrousplusmode https://t.co/kYWvra2rHg,1.190309949546672e+18
12,2.0,0.0,Twitter for Android,Germany,2019-11-01 16:22:05,Post to @BertelSchmitt in German. Telling him that I consider him a pitiful guy and that people sometimes have other stuff to do than twittering. Showing him how my #Tesla chooses the right speed limit when depending on weather. Asking him if he wants my ID for proof I'm German. https://t.co/qNTb1cjaYG,1.1903030053478523e+18
13,17.0,7.0,Hootsuite Inc.,"Deerfield Beach, FL",2019-11-01 16:04:02,"Interested in learning more about the Model Y? Check out this overview: https://t.co/uOl5vWZOCc #TeslaMotors #Tesla #TeslaModel3 #TeslaModelS #ElectricVehicle #ElonMusk @InsideEVs 
@MYEVcom @pluginamerica",1.1902984615702897e+18
14,0.0,0.0,Twitter Web Client,,2019-11-01 16:18:01,Exclusive walkthrough #Tesla Lab |  Crash Test https://t.co/GBnmo7Hfj1 via #YouTube,1.1903019790646518e+18
15,1.0,0.0,Twitter Web App,"Los Angeles, CA",2019-11-01 16:08:18,"Tesla - $TSLA - is the cursed ""first mover"" in electric cars... but is now losing market share globally.

#Tesla #ElectricVehicles #Cars #AutomotiveIndustry 

https://t.co/WSAZaHtmZw",1.1902995365282693e+18
16,8.0,3.0,Twitter for iPad,"Long Island, NY",2019-11-01 16:05:57,"Tesla may supply batteries &amp; drivetrains for Fiat-Chrysler EVs in the future, says CEO 🏣🔋⚙️ https://t.co/EZgMo2OT2T $TSLA #Tesla #EV https://t.co/MYZi8NUk07",1.1902989454712914e+18
17,1584.0,184.0,Twitter for iPhone,"Irvine, CA",2019-11-01 16:18:57,"Get ready for the Tesla Model Y aka New Cash Cow for #Tesla 

You gonna see tons of this on the road from next year. 

https://t.co/TnMt1QRuQk",1.190302216076198e+18
18,0.0,0.0,Twitter Web Client,Toronto,2019-11-01 16:13:29,"Tesla Model3 cars seen from Shanghai Gigafactory 3. https://t.co/xoy8kRdy7q 
#tesla - the juggernaut gets ready to roll",1.190300841422545e+18
19,0.0,0.0,LinkedIn,France,2019-11-01 16:47:39,"#Ev #Tesla Model 3 5,000 owners survey Bloomberg LP by Dean Halford...
#CustomerVoice #verbatims https://t.co/MHjUgE4lsG",1.1903094366923366e+18
20,0.0,0.0,Twitter for iPhone,,2019-11-01 16:27:50,#ElonMusk #Tesla #Twitter #Offline https://t.co/fDT3O43d6u,1.1903044505414246e+18
21,3.0,0.0,Twitter Web App,The Bay,2019-11-01 16:25:17,More Model Y sightings!  Car is looking good! #tesla #teslamodely #modely https://t.co/PwlEWni98M,1.1903038100878991e+18
22,0.0,0.0,Twitter for iPhone,,2019-11-01 16:11:03,@alexcool112 @coffeemaestro_ Wow. www.elon3-promo .com BTC crypto give away. Also if you donate 5 Bitcoin you will recieived a limited edition model 3. #bitcon #BTC #ModelS #Model3 #ModelX #ModelY #tesla #ElonMusk @elonmusk https://t.co/wWPG3wd3dj,1.1903002272212378e+18
23,5.0,0.0,Instagram,"Belfast, Northern Ireland",2019-11-01 16:00:51,Finally got to spend some time this week with the hype-monster that is the #Tesla Model 3. I have some reservations (mostly concerns over build quality and longer term reliability) but the big takeaway is this —… https://t.co/8FT1137xPi,1.1902976612340163e+18
24,4.0,0.0,TweetDeck,"Asheville, NC",2019-11-01 16:03:25,"If you like #Tesla, and/or animals, especially #Bichons, and/or/ @YungGravy, then you probably still won’t like this video:

https://t.co/rBzCrjqX0t",1.1902983061964431e+18
25,1.0,1.0,Twitter for iPhone,Aberdeen,2019-11-01 16:41:10,@huntforbooks from @GrampianHA will be talking about our innovative work with #Tesla domestic energy storage to provide free energy to tackle #fuelpoverty https://t.co/g4MQR3HovW,1.1903078081615217e+18
26,22.0,2.0,Twitter Web App,Nijmegen,2019-11-01 15:52:28,"Deze #Tesla kwam ik in Duiven tegen.
Wat is hier gebeurd?
De volgende suggesties werden aangereikt 😉: 
- de Tesla wilde zelfstandig opladen en dacht abusievelijk dat de lantarenpaal een laadpaal was.
- er is sprake van een vrijage.
- het is een Teslantarenpaal.
Meer suggesties? https://t.co/cfsdlrZx3N",1.1902955486429716e+18
27,1.0,0.0,Twitter for iPad,Paris (enfin pas loin...),2019-11-01 16:08:19,Pour toi @guimikowski 5000 personnes parlent de leur... #Tesla via @Datagif,1.1902995401145958e+18
28,0.0,0.0,Twitter for iPhone,,2019-11-01 16:28:41,New video out! #tesla #apple #stockmarket #investing  https://t.co/gL3Fh5nlzr https://t.co/3EPLXsY0eh,1.1903046653777592e+18
29,114.0,16.0,Twitter for iPhone,"Sankt Augustin, Deutschland",2019-11-01 15:56:51,Damn. Now it’s over. I can never ever drive a combustion-car again in my life. Wow. Great experience. Let’s see what Santa brings me this year 😉🚘  thanks to @UFODriveTweets for making that possible and for the smooth rental-experience 👍 #tesla #ElectricVehicles https://t.co/SsLaXm5c7I,1.1902966543998853e+18
30,0.0,0.0,ContentStudio.io,"London, England",2019-11-01 16:06:22,"During Tesla's Q3 earnings report, CEO Elon Musk announced that Tesla ""incorrectly certified"" Model S range: ""The base Model S at this point has a range of 370 miles. #tesla #elonmusk https://t.co/BGuAxee6AO",1.1902990466253292e+18
31,6.0,2.0,Twitter Web App,where the Teslas roam free,2019-11-01 16:05:09,Happy #frunkkittyfriday! Submit your photos to win #Tesla prizes #meow https://t.co/8MGFJzQrrQ,1.190298744291504e+18
32,0.0,0.0,Instagram,Milano,2019-11-01 16:44:07,"Trailer of the new #video available on #youtube! (Link in bio)
#supercars at #Ferrere #fiera del miele #tesla #ferrari #porsche #lamborghini #wine #enzoferrari 

Our first work tougher @diamondkisya  
#dji… https://t.co/KgvLu91bEL",1.1903085475795886e+18
33,1.0,1.0,Twitter for iPhone,,2019-11-01 16:25:10,Trick or treat #Tesla #halloween #Italy https://t.co/9aipxPjFjY,1.1903037793772913e+18
34,6.0,1.0,Twitter for iPhone,"los angeles, California",2019-11-01 16:24:30,"#Tesla aumenta la potenza massima della #Model S di 50 cavalli tramite aggiornamento software, Elon dice che questo piccolo bump è sufficiente per battere la Porsche #Taycan sui 400m. https://t.co/ib3LyadglM",1.1903036126410383e+18
35,0.0,1.0,Superchargers,"Massachusetts, USA",2019-11-01 16:30:05,$TSLA current stock price: $311.89. #Tesla #TeslaStock #bot https://t.co/XTynGroPqv,1.1903050149941617e+18
36,0.0,0.0,Twitter Web App,The Bay,2019-11-01 16:18:39,"Not surprised, but now true :( #tesla #teslamodel3 #model3 #fsd https://t.co/aWEBC4FwvE",1.190302139442008e+18
37,10.0,10.0,Twitter for Android,Netherlands,2019-11-01 16:46:15,"#Mission2030 #Solar warum nur 20-50? Und nicht so viel als möglich?
100% alle Dächer die geeignet sind sollten das Ziel sein das #Tesla Dach zeigt wie es geht! Günstig sehr günstig! https://t.co/jH9HTQm0xE",1.1903090836326195e+18
38,1.0,0.0,Twitter Web App,"South Carolina, USA",2019-11-01 16:15:05,"@PotusKnight Awan Bros dead ? 
I think one ""died"" in a #Tesla that blew up",1.1903012440883036e+18
39,4.0,2.0,Twitter Web App,Everywhere,2019-11-01 16:10:37,"This #BMW owner got spooked on #Halloween by #Tesla Smart Summon in a parking lot, are traditional car so outdated now?
#TeslaModel3 #SmartSummon #SentryMode 
https://t.co/Bg2VU9C7tE",1.1903001162651116e+18
40,0.0,0.0,Twitter for iPhone,"California, USA",2019-11-01 15:54:57,Tesla Stock Gains Dim Einhorn’s Greenlight - Market Realist $TSLA #Tesla  https://t.co/bqGl31fRzG,1.1902961751543194e+18
41,0.0,0.0,Twitter Web App,Czech Republic,2019-11-01 16:28:19,"@elonmusk I hope that I will buy sometime
#TESLA https://t.co/jSzX4NUdX6",1.1903045712242156e+18
42,3.0,0.0,Twitter Web App,E̬̦̫͔̙̗͕͢l̮̞͟on̹̹̞̘͕̘ ส้้้้้้,2019-11-01 16:49:52,"https://t.co/oR0E84DOMt 
#Tesla  W/E have come along way. S 3 X Y https://t.co/eufibdSMAn",1.1903099956798136e+18
43,8.0,7.0,Twitter for iPad,"Alexandria, VA",2019-11-01 16:47:58,🚗#electriccars #electriccar #ev #tesla #electricvehicles #electricvehicle #bmwi #electric #cars #zeroemissions #mclaren #t #car #emobility #model #conceptcars #renault #lamborghiniaventador #sportscars #electricsupercars #s #driveelectric #bhfyp  https://t.co/aERYT2ryIF,1.1903095160946893e+18
44,1.0,0.0,Twitter Web App,"Westport, CT",2019-11-01 16:28:29,"How many shares of $TSLA will S&amp;P500 Index tracking funds will need to buy when @Tesla gets added to the $SPX $SPY index. Now that $TSLA is cash flow positive for the last 12 months, it puts #Tesla much closer to the qualifications for addition. Just for $SPY = 2 mill shs to buy",1.19030461529788e+18
45,3.0,0.0,Twitter Web App,Europe,2019-11-01 16:01:43,"@elonmusk On Twitter there is a massive disinformation campaign  casting shade on #Tesla and Elon Musk at every turn. Instead of dismantling the disinformation campaign, Twitter bans those laboring to expose the disinformation.",1.1902978764229386e+18
46,9.0,0.0,TweetDeck,México,2019-11-01 16:00:01,"En #EstadosUnidos, la @NHTSAgov   informó que recibió una #petición de 30 personas para iniciar una #investigación contra la empresa automotriz #Tesla, la cual es acusada de encubrir un defecto en sus #baterías que podría provocar #incendios en los vehículos.

Vía: El Financiero https://t.co/pcQnMNwl5I",1.1902974491198013e+18
47,10.0,3.0,Twitter Web App,"Auburn Hills, MI",2019-11-01 16:11:40,What’s Elon #Musk’s big advantage? Munro &amp; Associates weighs in here: https://t.co/Ss6Syo93rN #Tesla #EV https://t.co/dQGQh7iGRe,1.1903003813158461e+18
48,1.0,0.0,Twitter Web App,"Ivins, Utah",2019-11-01 16:47:24,"@28delayslater @teslaownersSV I'll probably get lots of flak for saying this, but I've thought all along that #Tesla should've gone straight to the Model Y. I can't imagine there are very many #model3 owners who would insist on a sedan, not a hatchback like the S.",1.1903093757195592e+18
49,5.0,1.0,Twitter for iPhone,"Massachusetts, USA",2019-11-01 15:55:47,#Tesla #ModelY in the wild. https://t.co/X2v0PLPN3W,1.1902963837204357e+18
,Like count,Retweet count,Source,User location,date,tweet,tweet_id
0,7.0,3.0,Twitter Web App,,2019-11-01 15:48:11,"Deep in the heart of fossil fuel country, this happened:

""In the Texas electricity market..almost all new generation under construction is either wind or solar. Many of the new solar facilities will eventually include batteries""

#renewables #tesla $tsla https://t.co/jQxcUBiVmN",1.190294474129367e+18
1,76.0,8.0,RoboTaxiBot,,2019-11-01 15:42:46,"""Tesla will have over 1 million robotaxis on the road next year""
-Elon Musk, 22 Apr 2019

Days elapsed: 193 (31.2%)
Days left: 426 (68.8%)

Robotaxis on the road: 0 (0% of target)

Robotaxis missing: &gt;1,000,000

🤖🚖

#Tesla $tsla $tslaq",1.1902931091225027e+18
2,0.0,0.0,Twitter for iPhone,"California, USA",2019-11-01 15:51:32,$TSLA #Tesla https://t.co/ejcPCFdEB8,1.190295316177703e+18
3,15.0,1.0,Twitter for iPhone,,2019-11-01 15:22:20,"#BladeRunner is trending today. Can we also get the #teslatruck trending by Elon announcing the reveal date? One can wish! 
#tesla
#teslatruck 
#topgear = #lowgear",1.1902879687554294e+18
4,0.0,0.0,Twitter for iPhone,Livermore,2019-11-01 14:29:49,"@elonmusk I regret that I didn't choose #Tesla and pick #Sunrun because of Costco reward. Mr. #ElonMusk (@elonmusk), Can you send your team to inspect my solar and show us what they did wrong. Their tool said “Real-Time” but not showing real time data. This is not cool and sexy! https://t.co/oa1svjU8Ao",1.1902747510941164e+18
5,2.0,0.0,Twitter for Android,🌍,2019-11-01 14:32:37,"Favorite or best USB you use for your Tesla dashcam/Sentry Mode? I've been through a couple and at some point they stop working. TIA 
#Tesla https://t.co/H9YFT31HSC",1.19027545355196e+18
6,0.0,0.0,Twitter Web App,Amsterdam,2019-11-01 14:36:43,"Als ""palenboer"" begonnen. Nu specialist in elektrisch rijden: MisterGreen @mark_schreurs ! @BNRautoshow @MeindertSchut &amp; @wouterkarssen #bnr #tesla #endfossilfuel",1.190276486110032e+18
7,0.0,0.0,Facebook,"France, Paris. USA, RSA.",2019-11-01 14:33:52,#VE #Tesla #FCA #PSA https://t.co/dN2TgNW7Rk,1.1902757688127857e+18
8,0.0,0.0,Recentpoker Posts,United States,2019-11-01 15:37:26,"Partypoker confirms 16 bot account closures in September 2019 #partypoker confirms 16 bot account closures in September 2019; $9,338 and €3,368 reclaimed. BOT instances down on August 2019 as partypoker continues to make site safer. https://t.co/0GUEvHky3x #bots #tesla",1.19029176736879e+18
9,0.0,0.0,Twitter for iPhone,"Grand Cayman, Cayman Islands",2019-11-01 15:05:16,This article should be titled “Tesla’s Model Y SUV Arrives In 2020–And Competitors Will Be Hating” It’ll be fun to watch the analysts who downgraded Tesla’s stock after the Model Y announcement look like they’re out of their element when discussing #Tesla  https://t.co/4rrL3YmUCb,1.1902836706633728e+18
10,2.0,0.0,Twitter Web App,united states ,2019-11-01 15:24:57,My friend just called to inform me that her #Tesla #Model3 on #Autopilot last night saved her life! A car was driving the wrong way on the 101! AP detected the imminent collision and avoided it. Thank you @elonmusk &amp; @Tesla for saving my friends life! 🙏,1.190288626761945e+18
11,3.0,1.0,Twitter for Android,India,2019-11-01 15:19:40,"We are getting started on Quora following suggestion from Quora India Country Manager @gshewakr . 

Please follow and spread. Will try to post daily. Suggestions for the space &amp;  Contributors invited. 

#EV #India #Tesla #TCIN 

https://t.co/f46kgwRLgZ",1.1902872941476577e+18
12,0.0,0.0,Twitter for iPhone,Switzerland,2019-11-01 15:43:12,"@mugenx86 @28delayslater #TopGear = Busted Liars!
#Tesla vs #taycan",1.1902932181114348e+18
13,3.0,0.0,Hootsuite Inc.,"Atlanta, GA",2019-11-01 15:10:13,"#WhyDoYou #DriveTheFuture? 🔋 🚗

Wake up to a full charge! 

#DriveTheFutureAtlanta @LenoxSqMall 

#EVs #ElectricVehicles #Tesla #fullcharge #technology https://t.co/H0qaptTnVp",1.1902849163675156e+18
